leaderboard,rank,outcome,occupation_code,n_obs,raw_variance_ratio,residual_variance_ratio,female_p90_p10,male_p90_p10,female_top10_share,male_top10_share,female_top5_share,male_top5_share,raw_variance_gap_from_parity,residual_variance_gap_from_parity,top10_share_gap_pp,top5_share_gap_pp
female_more_variable_raw,1,log_hourly_wage_real,500,2603,4.026066833944857,8.972930708132873,1.7240345478057861,0.0,0.7201413890161681,0.055437038976129754,0.31066308830267725,0.03130360024124964,3.0260668339448573,7.972930708132873,0.6647043500400384,0.27935948806142763
female_more_variable_raw,2,log_hourly_wage_real,6250,3882,3.28669390981258,3.689947921914304,2.4143394231796265,1.3411352634429932,0.19721818559269255,0.09927396409065638,0.0732821258044426,0.049843428066847634,2.28669390981258,2.689947921914304,0.09794422150203617,0.023438697737594966
female_more_variable_raw,3,log_hourly_wage_real,6700,2085,2.8752125750240975,2.8261462252485043,2.872697353363037,1.3332843780517578,0.035959463877084014,0.10208782031559052,0.0,0.051544987033536986,1.8752125750240975,1.8261462252485043,-0.06612835643850651,-0.051544987033536986
female_more_variable_raw,4,log_hourly_wage_real,7360,3715,2.7103049832562425,2.3636067321691407,1.6094379425048828,1.1774790287017822,0.0367520233514661,0.10141095537824367,0.0367520233514661,0.05042176568313171,1.7103049832562425,1.3636067321691407,-0.06465893202677757,-0.01366974233166561
female_more_variable_raw,5,log_hourly_wage_real,8220,13392,2.665307241823628,3.4643844731451106,1.1428773403167725,0.5525162220001221,0.15635625,0.09714774512553667,0.075840625,0.049605178767914544,1.665307241823628,2.4643844731451106,0.05920850487446333,0.02623544623208545
female_more_variable_raw,6,log_hourly_wage_real,7830,719,2.633385262481371,2.246753332194078,1.720528244972229,1.3644216060638428,0.08725739087707804,0.10625091548264246,0.034968471050692,0.05674161417899517,1.633385262481371,1.246753332194078,-0.018993524605564416,-0.02177314312830317
female_more_variable_raw,7,log_hourly_wage_real,8130,3052,2.381879815025994,2.3382407893410395,1.3990111351013184,0.9971034526824951,0.1392128279883382,0.09988997782630038,0.10408163265306122,0.0487685979789773,1.3818798150259939,1.3382407893410395,0.03932285016203782,0.055313034674083925
female_more_variable_raw,8,log_hourly_wage_real,1410,17223,2.3138309356193636,2.1344664885653715,1.1401960849761963,0.6219353675842285,0.184937431804107,0.09524502060296047,0.08890778440759273,0.04792563431765057,1.3138309356193636,1.1344664885653715,0.08969241120114652,0.04098215008994216
female_more_variable_raw,9,log_hourly_wage_real,4525,591,2.1089841867095718,2.2335641438843004,1.9564766883850098,1.4769487380981445,0.11026645048793172,0.05232899213891822,0.05564563002844994,0.01361023113927021,1.1089841867095718,1.2335641438843004,0.0579374583490135,0.04203539888917973
female_more_variable_raw,10,log_hourly_wage_real,7260,5011,2.067585452522873,2.2341019126494714,2.4419130086898804,1.39615797996521,0.1603547937014152,0.09821992172705467,0.09941199920271078,0.04856519776629836,1.0675854525228732,1.2341019126494714,0.06213487197436053,0.05084680143641242
female_more_variable_raw,11,log_hourly_wage_real,6800,2967,1.9833486416604935,1.7006401067305459,1.977386236190796,1.6863749027252197,0.17032690695725064,0.09908106574698868,0.030511316010058676,0.05038679386612183,0.9833486416604935,0.7006401067305459,0.07124584121026196,-0.019875477856063157
female_more_variable_raw,12,log_hourly_wage_real,6440,16366,1.944380205226575,1.9553361212917495,1.7247248888015747,1.3871634006500244,0.10986467808813603,0.10159601735172549,0.03908585387804957,0.050293074100010444,0.9443802052265751,0.9553361212917495,0.00826866073641054,-0.011207220221960877
female_more_variable_raw,13,log_hourly_wage_real,3720,4572,1.8969218547048772,1.6428091863687067,1.4815330505371094,1.2213213443756104,0.14021203523965955,0.09823083247019261,0.053456771688815886,0.05025336857114989,0.8969218547048772,0.6428091863687067,0.041981202769466944,0.0032034031176659955
female_more_variable_raw,14,log_hourly_wage_real,9350,3207,1.8886949590877218,1.8039127396484829,1.5520260334014893,1.4298534393310547,0.07358057703702578,0.10535210655305645,0.04921071423145292,0.050725188972997645,0.8886949590877218,0.8039127396484829,-0.03177152951603067,-0.0015144747415447232
female_more_variable_raw,15,log_hourly_wage_real,4750,7017,1.8873714723613964,2.5574438861741564,1.3002395629882812,0.8259451389312744,0.05108069564573185,0.7716746437761954,0.05108069564573185,0.7716746437761954,0.8873714723613964,1.5574438861741564,-0.7205939481304636,-0.7205939481304636
female_more_variable_raw,16,log_hourly_wage_real,9510,4552,1.8500883009998874,1.9827193751944852,1.3919036388397217,1.3377721309661865,0.08073929961089495,0.10086294637212205,0.07166018158236057,0.05001482120240373,0.8500883009998874,0.9827193751944852,-0.020123646761227104,0.02164536037995684
female_more_variable_raw,17,log_hourly_wage_real,2900,3058,1.8240744861518599,1.7064111206254498,1.592146396636963,1.5497105121612549,0.07453797285590529,0.10275156955276167,0.05269997112330349,0.05006528441226384,0.8240744861518599,0.7064111206254498,-0.028213596696856386,0.002634686711039648
female_more_variable_raw,18,log_hourly_wage_real,6765,3212,1.805902922046333,1.9584117425123828,1.7725573778152466,1.409125566482544,0.1218941645065436,0.09918591859185918,0.09932351267623443,0.04810975215168576,0.805902922046333,0.9584117425123828,0.022708245914684413,0.05121376052454867
female_more_variable_raw,19,log_hourly_wage_real,7610,1205,1.7501263058233858,1.8210372894905684,1.6832126379013062,1.5283962488174438,0.12304124357527893,0.09778664313936093,0.06763194183276922,0.04893168130729986,0.7501263058233858,0.8210372894905684,0.025254600435917998,0.01870026052546936
female_more_variable_raw,20,log_hourly_wage_real,8610,5776,1.7422365539788551,1.549773192389352,1.8280463218688965,1.2990119457244873,0.16545215625373313,0.09742334636234233,0.09939075379285629,0.04797776411686002,0.7422365539788551,0.5497731923893521,0.0680288098913908,0.05141298967599627
female_more_variable_raw,21,log_hourly_wage_real,6220,8020,1.6790033490752436,1.615904483890914,1.887031078338623,1.4483928680419922,0.1591737545565006,0.09936314449142794,0.07863218191286235,0.04985164499520028,0.6790033490752436,0.615904483890914,0.059810610065072656,0.028780536917662074
female_more_variable_raw,22,log_hourly_wage_real,7850,662,1.6527689471781366,1.5594817505425185,1.7114813327789307,1.1994907855987549,0.08942770547334641,0.10907621247113164,0.06724906400427884,0.04378752886836028,0.6527689471781366,0.5594817505425185,-0.019648506997785226,0.02346153513591856
female_more_variable_raw,23,log_hourly_wage_real,6830,503,1.65029797036904,1.5089411474413652,1.862388253211975,1.421320915222168,0.0611764705882353,0.10836052864071544,0.0,0.056884770026864755,0.6502979703690399,0.5089411474413652,-0.04718405805248014,-0.056884770026864755
female_more_variable_raw,24,log_hourly_wage_real,4522,2294,1.6250712618719592,1.6582580323442544,1.6985721588134766,1.8338983058929443,0.1015996333557558,0.0783601453035807,0.05067969633577516,0.01167618059159315,0.6250712618719592,0.6582580323442544,0.0232394880521751,0.03900351574418201
female_more_variable_raw,25,log_hourly_wage_real,6820,945,1.6165888835429716,1.926123121136896,2.2250428199768066,1.3925905227661133,0.0,0.10089561457689931,0.0,0.05133827465513691,0.6165888835429716,0.9261231211368961,-0.10089561457689931,-0.05133827465513691
largest_residual_variance_gap,1,log_hourly_wage_real,500,2603,4.026066833944857,8.972930708132873,1.7240345478057861,0.0,0.7201413890161681,0.055437038976129754,0.31066308830267725,0.03130360024124964,3.0260668339448573,7.972930708132873,0.6647043500400384,0.27935948806142763
largest_residual_variance_gap,2,log_hourly_wage_real,6250,3882,3.28669390981258,3.689947921914304,2.4143394231796265,1.3411352634429932,0.19721818559269255,0.09927396409065638,0.0732821258044426,0.049843428066847634,2.28669390981258,2.689947921914304,0.09794422150203617,0.023438697737594966
largest_residual_variance_gap,3,log_hourly_wage_real,8220,13392,2.665307241823628,3.4643844731451106,1.1428773403167725,0.5525162220001221,0.15635625,0.09714774512553667,0.075840625,0.049605178767914544,1.665307241823628,2.4643844731451106,0.05920850487446333,0.02623544623208545
largest_residual_variance_gap,4,log_hourly_wage_real,6700,2085,2.8752125750240975,2.8261462252485043,2.872697353363037,1.3332843780517578,0.035959463877084014,0.10208782031559052,0.0,0.051544987033536986,1.8752125750240975,1.8261462252485043,-0.06612835643850651,-0.051544987033536986
largest_residual_variance_gap,5,log_hourly_wage_real,4750,7017,1.8873714723613964,2.5574438861741564,1.3002395629882812,0.8259451389312744,0.05108069564573185,0.7716746437761954,0.05108069564573185,0.7716746437761954,0.8873714723613964,1.5574438861741564,-0.7205939481304636,-0.7205939481304636
largest_residual_variance_gap,6,log_hourly_wage_real,7360,3715,2.7103049832562425,2.3636067321691407,1.6094379425048828,1.1774790287017822,0.0367520233514661,0.10141095537824367,0.0367520233514661,0.05042176568313171,1.7103049832562425,1.3636067321691407,-0.06465893202677757,-0.01366974233166561
largest_residual_variance_gap,7,log_hourly_wage_real,8130,3052,2.381879815025994,2.3382407893410395,1.3990111351013184,0.9971034526824951,0.1392128279883382,0.09988997782630038,0.10408163265306122,0.0487685979789773,1.3818798150259939,1.3382407893410395,0.03932285016203782,0.055313034674083925
largest_residual_variance_gap,8,log_hourly_wage_real,7830,719,2.633385262481371,2.246753332194078,1.720528244972229,1.3644216060638428,0.08725739087707804,0.10625091548264246,0.034968471050692,0.05674161417899517,1.633385262481371,1.246753332194078,-0.018993524605564416,-0.02177314312830317
largest_residual_variance_gap,9,log_hourly_wage_real,7260,5011,2.067585452522873,2.2341019126494714,2.4419130086898804,1.39615797996521,0.1603547937014152,0.09821992172705467,0.09941199920271078,0.04856519776629836,1.0675854525228732,1.2341019126494714,0.06213487197436053,0.05084680143641242
largest_residual_variance_gap,10,log_hourly_wage_real,4525,591,2.1089841867095718,2.2335641438843004,1.9564766883850098,1.4769487380981445,0.11026645048793172,0.05232899213891822,0.05564563002844994,0.01361023113927021,1.1089841867095718,1.2335641438843004,0.0579374583490135,0.04203539888917973
largest_residual_variance_gap,11,log_hourly_wage_real,1410,17223,2.3138309356193636,2.1344664885653715,1.1401960849761963,0.6219353675842285,0.184937431804107,0.09524502060296047,0.08890778440759273,0.04792563431765057,1.3138309356193636,1.1344664885653715,0.08969241120114652,0.04098215008994216
largest_residual_variance_gap,12,log_hourly_wage_real,9510,4552,1.8500883009998874,1.9827193751944852,1.3919036388397217,1.3377721309661865,0.08073929961089495,0.10086294637212205,0.07166018158236057,0.05001482120240373,0.8500883009998874,0.9827193751944852,-0.020123646761227104,0.02164536037995684
largest_residual_variance_gap,13,log_hourly_wage_real,6765,3212,1.805902922046333,1.9584117425123828,1.7725573778152466,1.409125566482544,0.1218941645065436,0.09918591859185918,0.09932351267623443,0.04810975215168576,0.805902922046333,0.9584117425123828,0.022708245914684413,0.05121376052454867
largest_residual_variance_gap,14,log_hourly_wage_real,6440,16366,1.944380205226575,1.9553361212917495,1.7247248888015747,1.3871634006500244,0.10986467808813603,0.10159601735172549,0.03908585387804957,0.050293074100010444,0.9443802052265751,0.9553361212917495,0.00826866073641054,-0.011207220221960877
largest_residual_variance_gap,15,log_hourly_wage_real,6820,945,1.6165888835429716,1.926123121136896,2.2250428199768066,1.3925905227661133,0.0,0.10089561457689931,0.0,0.05133827465513691,0.6165888835429716,0.9261231211368961,-0.10089561457689931,-0.05133827465513691
largest_residual_variance_gap,16,log_hourly_wage_real,7610,1205,1.7501263058233858,1.8210372894905684,1.6832126379013062,1.5283962488174438,0.12304124357527893,0.09778664313936093,0.06763194183276922,0.04893168130729986,0.7501263058233858,0.8210372894905684,0.025254600435917998,0.01870026052546936
largest_residual_variance_gap,17,log_hourly_wage_real,9350,3207,1.8886949590877218,1.8039127396484829,1.5520260334014893,1.4298534393310547,0.07358057703702578,0.10535210655305645,0.04921071423145292,0.050725188972997645,0.8886949590877218,0.8039127396484829,-0.03177152951603067,-0.0015144747415447232
largest_residual_variance_gap,18,log_hourly_wage_real,2910,5419,0.3495205807793388,0.2423209508503552,0.6696972846984863,1.649528980255127,0.04443567142323925,0.3326626525474908,0.022248700795314248,0.16587540285692076,0.6504794192206612,0.7576790491496448,-0.28822698112425155,-0.14362670206160652
largest_residual_variance_gap,19,log_hourly_wage_real,4250,28416,1.5554927446456623,1.7535631395256877,1.5206947326660156,1.1022183895111084,0.1396024101161454,0.09843893337577535,0.07451341816307924,0.05106290145020227,0.5554927446456623,0.7535631395256877,0.04116347674037006,0.02345051671287697
largest_residual_variance_gap,20,log_hourly_wage_real,2900,3058,1.8240744861518599,1.7064111206254498,1.592146396636963,1.5497105121612549,0.07453797285590529,0.10275156955276167,0.05269997112330349,0.05006528441226384,0.8240744861518599,0.7064111206254498,-0.028213596696856386,0.002634686711039648
largest_residual_variance_gap,21,log_hourly_wage_real,6800,2967,1.9833486416604935,1.7006401067305459,1.977386236190796,1.6863749027252197,0.17032690695725064,0.09908106574698868,0.030511316010058676,0.05038679386612183,0.9833486416604935,0.7006401067305459,0.07124584121026196,-0.019875477856063157
largest_residual_variance_gap,22,log_hourly_wage_real,6740,708,0.5746714577296926,0.30591573383628107,0.9688549041748047,1.2099344730377197,0.02388888888888889,0.10222654298483683,0.0,0.05868135725955631,0.42532854227030736,0.694084266163719,-0.07833765409594794,-0.05868135725955631
largest_residual_variance_gap,23,log_hourly_wage_real,6840,2463,1.3199922574716088,1.6855420039906055,1.7339210510253906,1.273698091506958,0.08945734141653112,0.10071957468667388,0.06328552417566169,0.04990248363938575,0.31999225747160875,0.6855420039906055,-0.011262233270142752,0.01338304053627594
largest_residual_variance_gap,24,log_hourly_wage_real,4522,2294,1.6250712618719592,1.6582580323442544,1.6985721588134766,1.8338983058929443,0.1015996333557558,0.0783601453035807,0.05067969633577516,0.01167618059159315,0.6250712618719592,0.6582580323442544,0.0232394880521751,0.03900351574418201
largest_residual_variance_gap,25,log_hourly_wage_real,8250,1564,1.6052096458088825,1.6513978446671034,1.5811574459075928,1.2493271827697754,0.07074882995319813,0.12895804709716585,0.03563442537701508,0.06304118605617152,0.6052096458088825,0.6513978446671034,-0.05820921714396772,-0.02740676067915644
largest_top10_share_gap,1,log_hourly_wage_real,2015,7560,1.1366679063897045,1.216984213031025,1.0540289878845215,0.9752340316772461,0.010479711802275388,0.7611518990529922,0.010479711802275388,0.7611518990529922,0.1366679063897045,0.2169842130310251,-0.7506721872507168,-0.7506721872507168
largest_top10_share_gap,2,log_hourly_wage_real,4750,7017,1.8873714723613964,2.5574438861741564,1.3002395629882812,0.8259451389312744,0.05108069564573185,0.7716746437761954,0.05108069564573185,0.7716746437761954,0.8873714723613964,1.5574438861741564,-0.7205939481304636,-0.7205939481304636
largest_top10_share_gap,3,log_hourly_wage_real,500,2603,4.026066833944857,8.972930708132873,1.7240345478057861,0.0,0.7201413890161681,0.055437038976129754,0.31066308830267725,0.03130360024124964,3.0260668339448573,7.972930708132873,0.6647043500400384,0.27935948806142763
largest_top10_share_gap,4,log_hourly_wage_real,2910,5419,0.3495205807793388,0.2423209508503552,0.6696972846984863,1.649528980255127,0.04443567142323925,0.3326626525474908,0.022248700795314248,0.16587540285692076,0.6504794192206612,0.7576790491496448,-0.28822698112425155,-0.14362670206160652
largest_top10_share_gap,5,log_hourly_wage_real,2170,3402,0.6646835533465529,0.8205620281848801,1.369490623474121,1.6237919330596924,0.054642789102686225,0.22397154860446736,0.03469994284625643,0.09351732457052535,0.33531644665344706,0.1794379718151199,-0.16932875950178114,-0.05881738172426892
largest_top10_share_gap,6,log_hourly_wage_real,3310,15322,0.5407588801051635,0.5691306838329724,1.0489530563354492,1.795365810394287,0.0949824683658163,0.25316782202160243,0.04529334306161251,0.16387231984523618,0.4592411198948365,0.4308693161670276,-0.15818535365578612,-0.11857897678362367
largest_top10_share_gap,7,log_hourly_wage_real,3322,4448,0.5463664243440249,0.6186409297303577,1.1065516471862793,2.2291672229766846,0.07119611761347416,0.22530384397964953,0.030537090656987887,0.14155831920105522,0.45363357565597506,0.38135907026964233,-0.15410772636617537,-0.11102122854406733
largest_top10_share_gap,8,log_hourly_wage_real,8310,2198,0.6249709069631221,0.6850980218316876,1.2646788358688354,1.4399938583374023,0.0469399778209038,0.19930911755469485,0.02487639774512522,0.09998953208416204,0.3750290930368779,0.31490197816831245,-0.15236913973379107,-0.07511313433903682
largest_top10_share_gap,9,log_hourly_wage_real,5230,2828,0.6145680972863711,0.6849175072611875,1.2314865589141846,1.7890222072601318,0.05932715287443864,0.20652720621856424,0.029011389202580735,0.10529263831732967,0.3854319027136289,0.3150824927388125,-0.14720005334412561,-0.07628124911474893
largest_top10_share_gap,10,log_hourly_wage_real,5010,1246,0.7758194644881419,0.8736300908755742,1.2580821514129639,1.5614898204803467,0.0726631649733738,0.2129354290569244,0.03817633267297941,0.10014868309260833,0.22418053551185813,0.1263699091244258,-0.1402722640835506,-0.06197235041962892
largest_top10_share_gap,11,log_hourly_wage_real,950,1986,0.6276833162885881,0.6721876416326935,1.475867748260498,2.144801378250122,0.04115735596188167,0.17982600311178315,0.017678553389231237,0.09271798917450091,0.3723166837114119,0.3278123583673065,-0.13866864714990149,-0.07503943578526967
largest_top10_share_gap,12,log_hourly_wage_real,2160,5107,0.6565323982789488,0.7152135624483207,1.4008893966674805,1.6775827407836914,0.06146604883804184,0.19909040402082767,0.027532534324279354,0.10942930604545396,0.3434676017210512,0.2847864375516793,-0.13762435518278582,-0.08189677172117461
largest_top10_share_gap,13,log_hourly_wage_real,3321,1769,0.6610862045630322,0.6764713266353022,2.0057168006896973,2.502017021179199,0.04283609227295837,0.1746586005960589,0.018647616913836634,0.09086561985676794,0.33891379543696776,0.3235286733646978,-0.13182250832310052,-0.0722180029429313
largest_top10_share_gap,14,log_hourly_wage_real,9650,1944,1.2826088595384584,1.1014312214146558,1.8617134094238281,1.3942983150482178,0.22318714719930524,0.09416072606903714,0.16402518454190188,0.04479517107839425,0.2826088595384584,0.10143122141465577,0.1290264211302681,0.11923001346350762
largest_top10_share_gap,15,log_hourly_wage_real,2630,23315,0.6156252789731983,0.6501960315479417,1.056959867477417,1.5004920959472656,0.05692179767202171,0.18232329850728488,0.026642044565485867,0.09305742525504025,0.3843747210268017,0.3498039684520583,-0.12540150083526316,-0.06641538068955438
largest_top10_share_gap,16,log_hourly_wage_real,5340,991,0.9512071313285195,0.8691212995661955,1.1179635524749756,1.1013493537902832,0.06772349006994435,0.19243232627409904,0.03977127686730995,0.08169945337304835,0.04879286867148047,0.13087870043380445,-0.12470883620415468,-0.0419281765057384
largest_top10_share_gap,17,log_hourly_wage_real,960,3835,0.6031849022625052,0.6167649952621934,1.5109977722167969,2.1738383769989014,0.04422843812181232,0.1647086638995429,0.01671888937172655,0.08888246729364788,0.3968150977374948,0.3832350047378066,-0.12048022577773057,-0.07216357792192132
largest_top10_share_gap,18,log_hourly_wage_real,5165,9898,0.7106520962027411,0.7193962674735676,1.5529861450195312,1.8166940212249756,0.05135893766777614,0.16900429323720748,0.023185897143898328,0.08798804201286861,0.28934790379725894,0.28060373252643245,-0.11764535556943134,-0.06480214486897029
largest_top10_share_gap,19,log_hourly_wage_real,9415,1522,1.1629808119588005,1.175421731229441,1.494841456413269,1.5612552165985107,0.057737220632588356,0.174273466131148,0.03921583790890109,0.07326869244188405,0.16298081195880054,0.17542173122944105,-0.11653624549855965,-0.034052854532982964
largest_top10_share_gap,20,log_hourly_wage_real,5860,76621,0.6443853945251027,0.7028905812684328,1.2340288162231445,1.4499847888946533,0.07795091476863429,0.19420789251477674,0.043017461708839265,0.07995641484130532,0.3556146054748973,0.29710941873156715,-0.11625697774614245,-0.036938953132466056
largest_top10_share_gap,21,log_hourly_wage_real,4810,30714,0.7013942241293998,0.7564089346883125,1.515784502029419,1.9546856880187988,0.05171990883807169,0.1662302408342299,0.02324098037700865,0.08691947364065215,0.2986057758706002,0.2435910653116875,-0.11451033199615822,-0.0636784932636435
largest_top10_share_gap,22,log_hourly_wage_real,5110,33609,0.6729234399807392,0.7901344622724091,1.061143398284912,1.3541154861450195,0.08680771209378899,0.2010116344803691,0.04020709634300264,0.12379643306526615,0.3270765600192608,0.20986553772759087,-0.11420392238658011,-0.08358933672226351
largest_top10_share_gap,23,log_hourly_wage_real,3946,877,0.7545779478569065,0.7921199825298075,1.3928927183151245,1.7664415836334229,0.08044390711255076,0.19454892341237395,0.040809343491947626,0.1104388116653039,0.24542205214309354,0.20788001747019247,-0.1141050162998232,-0.06962946817335627
largest_top10_share_gap,24,log_hourly_wage_real,5420,7444,0.7395155820796361,0.8916560950866741,1.2207937240600586,1.5742254257202148,0.07258867195952132,0.1853639892985738,0.03251111000149798,0.1030716311628749,0.2604844179203639,0.1083439049133259,-0.1127753173390525,-0.07056052116137693
largest_top10_share_gap,25,log_hourly_wage_real,3640,21447,0.561614841104127,0.6488685269148067,1.0396068096160889,1.4761412143707275,0.0936878677813312,0.2047567941339595,0.04483064298919766,0.13705675163685868,0.43838515889587304,0.3511314730851933,-0.1110689263526283,-0.09222610864766102
male_more_variable_raw,1,log_hourly_wage_real,2910,5419,0.3495205807793388,0.2423209508503552,0.6696972846984863,1.649528980255127,0.04443567142323925,0.3326626525474908,0.022248700795314248,0.16587540285692076,0.6504794192206612,0.7576790491496448,-0.28822698112425155,-0.14362670206160652
male_more_variable_raw,2,log_hourly_wage_real,3646,2127,0.4501694603607997,0.5210666414335501,1.2657376527786255,1.7842929363250732,0.0902027952128088,0.15909764629157527,0.04027447421971898,0.10852552321100374,0.5498305396392003,0.4789333585664499,-0.06889485107876647,-0.06825104899128476
male_more_variable_raw,3,log_hourly_wage_real,7300,1614,0.45619215633789917,0.4448281979801326,0.998950719833374,1.3092143535614014,0.053786345723719244,0.1041090208857947,0.04526573650015976,0.050362909198637236,0.5438078436621008,0.5551718020198674,-0.050322675162075454,-0.005097172698477474
male_more_variable_raw,4,log_hourly_wage_real,6835,635,0.4591406908451794,0.361094487323455,1.3040297031402588,1.5068881511688232,0.05779786890539231,0.10635475094884626,0.0,0.05708191986027609,0.5408593091548206,0.638905512676545,-0.04855688204345395,-0.05708191986027609
male_more_variable_raw,5,log_hourly_wage_real,5320,5638,0.47268093011851464,0.5209341553529426,1.2311533689498901,1.5002195835113525,0.08925518203639546,0.14409612048906376,0.04303839377564413,0.07688792994034777,0.5273190698814854,0.47906584464705737,-0.0548409384526683,-0.03384953616470363
male_more_variable_raw,6,log_hourly_wage_real,1440,1084,0.48128297876503257,0.4702900855980644,0.9708542823791504,1.0551483631134033,0.03918918918918919,0.10745602970706652,0.0,0.0572042663545272,0.5187170212349674,0.5297099144019356,-0.06826684051787733,-0.0572042663545272
male_more_variable_raw,7,log_hourly_wage_real,6825,1278,0.4978003315013563,0.7385461420671591,1.0836131572723389,1.3576226234436035,0.03442999234889059,0.10140616549486209,0.0,0.05184620679482767,0.5021996684986437,0.2614538579328409,-0.0669761731459715,-0.05184620679482767
male_more_variable_raw,8,log_hourly_wage_real,6115,660,0.5140502703740546,0.3713438287453751,2.027490258216858,2.1142640113830566,0.045454545454545456,0.1049993869543894,0.0,0.055082148111819516,0.4859497296259454,0.6286561712546249,-0.059544841499843945,-0.055082148111819516
male_more_variable_raw,9,log_hourly_wage_real,830,2485,0.5147591565150589,0.5094582378568925,1.1522588729858398,1.3956942558288574,0.06406803987466339,0.13941914530713334,0.025003374993782905,0.077525175821865,0.4852408434849411,0.4905417621431075,-0.07535110543246995,-0.05252180082808209
male_more_variable_raw,10,log_hourly_wage_real,8300,9133,0.5308112403715455,0.5166102753728276,1.375502109527588,1.65023934841156,0.07557373337027655,0.14417289457021745,0.037600509703924465,0.0728454928965028,0.4691887596284545,0.48338972462717245,-0.0685991611999409,-0.035244983192578336
male_more_variable_raw,11,log_hourly_wage_real,4500,3529,0.5382091484555607,0.5571680736145375,1.5855377912521362,1.7301769256591797,0.08931160031015069,0.10341534498237032,0.03741192731685939,0.05393252579398639,0.46179085154443933,0.44283192638546254,-0.014103744672219629,-0.016520598477127002
male_more_variable_raw,12,log_hourly_wage_real,3310,15322,0.5407588801051635,0.5691306838329724,1.0489530563354492,1.795365810394287,0.0949824683658163,0.25316782202160243,0.04529334306161251,0.16387231984523618,0.4592411198948365,0.4308693161670276,-0.15818535365578612,-0.11857897678362367
male_more_variable_raw,13,log_hourly_wage_real,7560,914,0.545094721956185,0.5094885091761958,0.9764411449432373,1.485105037689209,0.0630122950819672,0.10211873627569289,0.0630122950819672,0.049911966606658885,0.454905278043815,0.4905114908238042,-0.03910644119372568,0.013100328475308322
male_more_variable_raw,14,log_hourly_wage_real,3322,4448,0.5463664243440249,0.6186409297303577,1.1065516471862793,2.2291672229766846,0.07119611761347416,0.22530384397964953,0.030537090656987887,0.14155831920105522,0.45363357565597506,0.38135907026964233,-0.15410772636617537,-0.11102122854406733
male_more_variable_raw,15,log_hourly_wage_real,2145,30142,0.5498019473625264,0.5728985299166716,1.1844801902770996,1.5342144966125488,0.08832719664174592,0.15918864288747037,0.04202516650663185,0.0898306376400315,0.4501980526374736,0.42710147008332844,-0.07086144624572445,-0.047805471133399655
male_more_variable_raw,16,log_hourly_wage_real,3640,21447,0.561614841104127,0.6488685269148067,1.0396068096160889,1.4761412143707275,0.0936878677813312,0.2047567941339595,0.04483064298919766,0.13705675163685868,0.43838515889587304,0.3511314730851933,-0.1110689263526283,-0.09222610864766102
male_more_variable_raw,17,log_hourly_wage_real,2440,2275,0.5637654373039439,0.6300248769374135,1.3902788162231445,1.5339303016662598,0.08114443474976885,0.15131781938647915,0.03598171613121671,0.08597086669156694,0.4362345626960561,0.3699751230625865,-0.0701733846367103,-0.04998915056035023
male_more_variable_raw,18,log_hourly_wage_real,3140,1517,0.5675046568129641,0.48239000389646025,1.0780856609344482,1.272965431213379,0.09251525859299711,0.1688939144736842,0.04129026192285694,0.10737047697368421,0.43249534318703586,0.5176099961035397,-0.0763786558806871,-0.06608021505082727
male_more_variable_raw,19,log_hourly_wage_real,6740,708,0.5746714577296926,0.30591573383628107,0.9688549041748047,1.2099344730377197,0.02388888888888889,0.10222654298483683,0.0,0.05868135725955631,0.42532854227030736,0.694084266163719,-0.07833765409594794,-0.05868135725955631
male_more_variable_raw,20,log_hourly_wage_real,5710,9558,0.578200406725322,0.7018839223370356,1.1466739177703857,1.5649051666259766,0.0954747306155629,0.17292147806004618,0.045625637788193785,0.11959098091649446,0.421799593274678,0.29811607766296444,-0.07744674744448328,-0.07396534312830068
male_more_variable_raw,21,log_hourly_wage_real,2770,835,0.5860047037166527,0.626035414734797,1.9760124683380127,2.2983899116516113,0.060816506764080125,0.13950752666733127,0.025611175785797437,0.07614395374339547,0.4139952962833473,0.37396458526520304,-0.07869101990325114,-0.05053277795759803
male_more_variable_raw,22,log_hourly_wage_real,2430,5675,0.5919042749919113,0.6441572045207729,1.3217558860778809,1.3414452075958252,0.08927846914519785,0.15164857669465492,0.04498536399749686,0.07255785377841491,0.40809572500808866,0.35584279547922715,-0.06237010754945707,-0.027572489780918044
male_more_variable_raw,23,log_hourly_wage_real,6710,1609,0.591959755823594,0.8947939979976247,1.0122092962265015,1.4606373310089111,0.046194014862422174,0.10152573348588942,0.046194014862422174,0.050291737638038236,0.40804024417640605,0.10520600200237529,-0.055331718623467245,-0.0040977227756160625
male_more_variable_raw,24,log_hourly_wage_real,960,3835,0.6031849022625052,0.6167649952621934,1.5109977722167969,2.1738383769989014,0.04422843812181232,0.1647086638995429,0.01671888937172655,0.08888246729364788,0.3968150977374948,0.3832350047378066,-0.12048022577773057,-0.07216357792192132
male_more_variable_raw,25,log_hourly_wage_real,4340,1777,0.6046323014063019,0.665448192697494,1.5132336616516113,1.858698844909668,0.08204614546540848,0.12593263044595024,0.04520533502029627,0.06166980601286724,0.39536769859369814,0.334551807302506,-0.04388648498054176,-0.016464470992570972
