suite,outcome,stratifier,stratum,metric,value,n_obs
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7855,raw_variance_ratio,1.0384808721049217,9555
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7855,residual_variance_ratio,1.072758581450788,9555
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7855,male_p90_p10,1.2386884689331055,9555
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7855,female_p90_p10,1.2196319103240967,9555
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7855,male_p95_p50,0.7418885231018066,9555
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7855,female_p95_p50,0.7402756214141846,9555
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7855,male_top10_share,0.11914573845326887,9555
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7855,female_top10_share,0.06363462397142311,9555
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7855,male_top5_share,0.05824109408804157,9555
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,7855,female_top5_share,0.035374114945461506,9555
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4220,raw_variance_ratio,0.8685988752407452,134446
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4220,residual_variance_ratio,0.9128718078048531,134446
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4220,male_p90_p10,1.4957716464996338,134446
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4220,female_p90_p10,1.4477115869522095,134446
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4220,male_p95_p50,0.9070751667022705,134446
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4220,female_p95_p50,1.0082848072052002,134446
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4220,male_top10_share,0.11623044934939133,134446
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4220,female_top10_share,0.0695278578924465,134446
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4220,male_top5_share,0.05321301524574669,134446
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,4220,female_top5_share,0.04404756634587531,134446
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9420,raw_variance_ratio,1.2528897996518462,791
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9420,residual_variance_ratio,1.3258573083093694,791
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9420,male_p90_p10,1.2630882263183594,791
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9420,female_p90_p10,1.278562068939209,791
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9420,male_p95_p50,0.7428872585296631,791
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9420,female_p95_p50,0.7689094543457031,791
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9420,male_top10_share,0.10606564853504911,791
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9420,female_top10_share,0.07426965335150328,791
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9420,male_top5_share,0.052447336957191636,791
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9420,female_top5_share,0.03713482667575164,791
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,2010,raw_variance_ratio,0.9026118395550368,29664
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,2010,residual_variance_ratio,0.9173760190147999,29664
