suite,outcome,stratifier,stratum,metric,value,n_obs
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_other_partnered,female_p90_p10,1.9398069381713867,22901
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_other_partnered,male_p95_p50,1.3002204895019531,22901
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_other_partnered,female_p95_p50,1.0490140914916992,22901
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_other_partnered,male_top10_share,0.13481881118909816,22901
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_other_partnered,female_top10_share,0.05206682813466733,22901
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_other_partnered,male_top5_share,0.07165271608805622,22901
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_other_partnered,female_top5_share,0.021122881675645494,22901
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,missing,raw_variance_ratio,1.238791207540735,7322975
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,missing,residual_variance_ratio,1.2923598185158198,7322975
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,missing,male_p90_p10,2.1238698959350586,7322975
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,missing,female_p90_p10,2.565441131591797,7322975
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,missing,male_p95_p50,1.2398433685302734,7322975
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,missing,female_p95_p50,1.277587890625,7322975
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,missing,male_top10_share,0.11834568134032084,7322975
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,missing,female_top10_share,0.05961739307064273,7322975
V3_reproductive_dispersion,log_annual_earnings_real,fertility_risk_quartile,missing,male_top5_share,0.05992160662653232,7322975
