suite,outcome,stratifier,stratum,metric,value,n_obs,occupation_harmonized_code,occupation_harmonized_title,occupation_harmonization_type,occupation_title_vintage,soc_major_group,soc_major_label
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9240,male_p90_p10,1.0498220920562744,2078,9240,Railroad conductors and yardmasters,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9240,female_p90_p10,1.3362724781036377,2078,9240,Railroad conductors and yardmasters,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9240,male_p95_p50,0.6175587177276611,2078,9240,Railroad conductors and yardmasters,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9240,female_p95_p50,0.8102002143859863,2078,9240,Railroad conductors and yardmasters,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9240,male_top10_share,0.10417383656456732,2078,9240,Railroad conductors and yardmasters,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9240,female_top10_share,0.16602965022006022,2078,9240,Railroad conductors and yardmasters,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9240,male_top5_share,0.04892260334212841,2078,9240,Railroad conductors and yardmasters,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9240,female_top5_share,0.06561269400046328,2078,9240,Railroad conductors and yardmasters,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3840,raw_variance_ratio,1.221664540225717,704,3840,Parking enforcement workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3840,residual_variance_ratio,1.1724906505265944,704,3840,Parking enforcement workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3840,male_p90_p10,1.1651241779327393,704,3840,Parking enforcement workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3840,female_p90_p10,1.297635555267334,704,3840,Parking enforcement workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3840,male_p95_p50,0.7152576446533203,704,3840,Parking enforcement workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3840,female_p95_p50,1.0221242904663086,704,3840,Parking enforcement workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3840,male_top10_share,0.10463535891841626,704,3840,Parking enforcement workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3840,female_top10_share,0.10179071364428714,704,3840,Parking enforcement workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3840,male_top5_share,0.04596015594263028,704,3840,Parking enforcement workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3840,female_top5_share,0.06867043473667529,704,3840,Parking enforcement workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2350,raw_variance_ratio,0.731089772458227,4051,2350,Tutors,native_2018,2018,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2350,residual_variance_ratio,0.7529230962868443,4051,2350,Tutors,native_2018,2018,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2350,male_p90_p10,2.2407666444778442,4051,2350,Tutors,native_2018,2018,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2350,female_p90_p10,1.9744367599487305,4051,2350,Tutors,native_2018,2018,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2350,male_p95_p50,1.5242798328399658,4051,2350,Tutors,native_2018,2018,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2350,female_p95_p50,1.6369645595550537,4051,2350,Tutors,native_2018,2018,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2350,male_top10_share,0.11069663340483074,4051,2350,Tutors,native_2018,2018,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2350,female_top10_share,0.0948090077744305,4051,2350,Tutors,native_2018,2018,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2350,male_top5_share,0.04558958713579622,4051,2350,Tutors,native_2018,2018,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2350,female_top5_share,0.052575973909149025,4051,2350,Tutors,native_2018,2018,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5710,raw_variance_ratio,0.578200406725322,9558,5710,Executive secretaries and executive administrative assistants,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5710,residual_variance_ratio,0.7018839223370356,9558,5710,Executive secretaries and executive administrative assistants,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5710,male_p90_p10,1.5649051666259766,9558,5710,Executive secretaries and executive administrative assistants,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5710,female_p90_p10,1.1466739177703857,9558,5710,Executive secretaries and executive administrative assistants,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5710,male_p95_p50,1.3218657970428467,9558,5710,Executive secretaries and executive administrative assistants,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5710,female_p95_p50,0.7339692115783691,9558,5710,Executive secretaries and executive administrative assistants,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5710,male_top10_share,0.17292147806004618,9558,5710,Executive secretaries and executive administrative assistants,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5710,female_top10_share,0.0954747306155629,9558,5710,Executive secretaries and executive administrative assistants,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5710,male_top5_share,0.11959098091649446,9558,5710,Executive secretaries and executive administrative assistants,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5710,female_top5_share,0.045625637788193785,9558,5710,Executive secretaries and executive administrative assistants,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,1031,raw_variance_ratio,1.2335120759162244,4327,1031,Web developers,native_2018,2018,15,Computer and Mathematical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,1031,residual_variance_ratio,1.2436571623454542,4327,1031,Web developers,native_2018,2018,15,Computer and Mathematical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,1031,male_p90_p10,1.272157907485962,4327,1031,Web developers,native_2018,2018,15,Computer and Mathematical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,1031,female_p90_p10,1.4458117485046387,4327,1031,Web developers,native_2018,2018,15,Computer and Mathematical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,1031,male_p95_p50,0.7792184352874756,4327,1031,Web developers,native_2018,2018,15,Computer and Mathematical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,1031,female_p95_p50,0.9819562435150146,4327,1031,Web developers,native_2018,2018,15,Computer and Mathematical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,1031,male_top10_share,0.10869950011291711,4327,1031,Web developers,native_2018,2018,15,Computer and Mathematical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,1031,female_top10_share,0.08273633100490013,4327,1031,Web developers,native_2018,2018,15,Computer and Mathematical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,1031,male_top5_share,0.05222263591252281,4327,1031,Web developers,native_2018,2018,15,Computer and Mathematical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,1031,female_top5_share,0.04485336828465468,4327,1031,Web developers,native_2018,2018,15,Computer and Mathematical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9122,raw_variance_ratio,1.0028653764790685,6174,9122,"Bus drivers, transit and intercity",native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9122,residual_variance_ratio,1.011744493650885,6174,9122,"Bus drivers, transit and intercity",native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9122,male_p90_p10,1.2801918983459473,6174,9122,"Bus drivers, transit and intercity",native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9122,female_p90_p10,1.35679292678833,6174,9122,"Bus drivers, transit and intercity",native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9122,male_p95_p50,0.7880778312683105,6174,9122,"Bus drivers, transit and intercity",native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9122,female_p95_p50,0.8970177173614502,6174,9122,"Bus drivers, transit and intercity",native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9122,male_top10_share,0.12511930755854242,6174,9122,"Bus drivers, transit and intercity",native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9122,female_top10_share,0.06817181441168985,6174,9122,"Bus drivers, transit and intercity",native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9122,male_top5_share,0.05806519095746767,6174,9122,"Bus drivers, transit and intercity",native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9122,female_top5_share,0.03893821208809306,6174,9122,"Bus drivers, transit and intercity",native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0101,raw_variance_ratio,0.6603426306749139,2472,0101,Administrative services managers,native_2018,2018,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0101,residual_variance_ratio,0.7375116231449376,2472,0101,Administrative services managers,native_2018,2018,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0101,male_p90_p10,1.3619203567504883,2472,0101,Administrative services managers,native_2018,2018,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0101,female_p90_p10,1.173943281173706,2472,0101,Administrative services managers,native_2018,2018,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0101,male_p95_p50,0.9199864864349365,2472,0101,Administrative services managers,native_2018,2018,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0101,female_p95_p50,0.763031005859375,2472,0101,Administrative services managers,native_2018,2018,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0101,male_top10_share,0.17614596391780674,2472,0101,Administrative services managers,native_2018,2018,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0101,female_top10_share,0.0701900097523336,2472,0101,Administrative services managers,native_2018,2018,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0101,male_top5_share,0.09028724042077724,2472,0101,Administrative services managers,native_2018,2018,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0101,female_top5_share,0.03629797130027542,2472,0101,Administrative services managers,native_2018,2018,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4622,raw_variance_ratio,0.7542080005970644,4651,4622,Recreation workers,native_2018,2018,39,Personal Care and Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4622,residual_variance_ratio,0.7996504053091192,4651,4622,Recreation workers,native_2018,2018,39,Personal Care and Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4622,male_p90_p10,1.48093581199646,4651,4622,Recreation workers,native_2018,2018,39,Personal Care and Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4622,female_p90_p10,1.2888531684875488,4651,4622,Recreation workers,native_2018,2018,39,Personal Care and Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4622,male_p95_p50,0.8909728527069092,4651,4622,Recreation workers,native_2018,2018,39,Personal Care and Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4622,female_p95_p50,0.8461906909942627,4651,4622,Recreation workers,native_2018,2018,39,Personal Care and Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4622,male_top10_share,0.14638276559080798,4651,4622,Recreation workers,native_2018,2018,39,Personal Care and Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4622,female_top10_share,0.07628947151580998,4651,4622,Recreation workers,native_2018,2018,39,Personal Care and Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4622,male_top5_share,0.07397845102587189,4651,4622,Recreation workers,native_2018,2018,39,Personal Care and Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4622,female_top5_share,0.038028766483659014,4651,4622,Recreation workers,native_2018,2018,39,Personal Care and Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,6441,raw_variance_ratio,1.1910463539869314,1862,6441,Pipelayers,native_2018,2018,47,Construction and Extraction
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,6441,residual_variance_ratio,1.480952355898953,1862,6441,Pipelayers,native_2018,2018,47,Construction and Extraction
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,6441,male_p90_p10,1.4976165294647217,1862,6441,Pipelayers,native_2018,2018,47,Construction and Extraction
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,6441,female_p90_p10,1.8374006748199463,1862,6441,Pipelayers,native_2018,2018,47,Construction and Extraction
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,6441,male_p95_p50,0.9614601135253906,1862,6441,Pipelayers,native_2018,2018,47,Construction and Extraction
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,6441,female_p95_p50,1.0278432369232178,1862,6441,Pipelayers,native_2018,2018,47,Construction and Extraction
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,6441,male_top10_share,0.09960005345347639,1862,6441,Pipelayers,native_2018,2018,47,Construction and Extraction
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,6441,female_top10_share,0.1146354076883296,1862,6441,Pipelayers,native_2018,2018,47,Construction and Extraction
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,6441,male_top5_share,0.05122465732503532,1862,6441,Pipelayers,native_2018,2018,47,Construction and Extraction
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,6441,female_top5_share,0.03602827098776073,1862,6441,Pipelayers,native_2018,2018,47,Construction and Extraction
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3401,raw_variance_ratio,1.1476450009828874,4822,3401,Emergency medical technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3401,residual_variance_ratio,1.1440072991090682,4822,3401,Emergency medical technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3401,male_p90_p10,1.2814264297485352,4822,3401,Emergency medical technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3401,female_p90_p10,1.2738564014434814,4822,3401,Emergency medical technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3401,male_p95_p50,0.8948638439178467,4822,3401,Emergency medical technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3401,female_p95_p50,0.948692798614502,4822,3401,Emergency medical technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3401,male_top10_share,0.10402282324585069,4822,3401,Emergency medical technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3401,female_top10_share,0.09471747579513833,4822,3401,Emergency medical technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3401,male_top5_share,0.05302915262561024,4822,3401,Emergency medical technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3401,female_top5_share,0.04934342156704919,4822,3401,Emergency medical technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2180,raw_variance_ratio,0.8576868341525281,2126,2180,"Legal support workers, all other",native_2018,2018,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2180,residual_variance_ratio,0.8607270794610434,2126,2180,"Legal support workers, all other",native_2018,2018,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2180,male_p90_p10,1.805004596710205,2126,2180,"Legal support workers, all other",native_2018,2018,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2180,female_p90_p10,1.5508360862731934,2126,2180,"Legal support workers, all other",native_2018,2018,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2180,male_p95_p50,1.439404010772705,2126,2180,"Legal support workers, all other",native_2018,2018,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2180,female_p95_p50,1.1710121631622314,2126,2180,"Legal support workers, all other",native_2018,2018,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2180,male_top10_share,0.13324511522000881,2126,2180,"Legal support workers, all other",native_2018,2018,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2180,female_top10_share,0.0816522055946132,2126,2180,"Legal support workers, all other",native_2018,2018,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2180,male_top5_share,0.07244614522608872,2126,2180,"Legal support workers, all other",native_2018,2018,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2180,female_top5_share,0.037783205365215164,2126,2180,"Legal support workers, all other",native_2018,2018,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4055,raw_variance_ratio,0.8477367012931628,12073,4055,Fast food and counter workers,native_2018,2018,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4055,residual_variance_ratio,0.8288935937587999,12073,4055,Fast food and counter workers,native_2018,2018,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4055,male_p90_p10,1.484800100326538,12073,4055,Fast food and counter workers,native_2018,2018,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4055,female_p90_p10,1.4588279724121094,12073,4055,Fast food and counter workers,native_2018,2018,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4055,male_p95_p50,0.9890565872192383,12073,4055,Fast food and counter workers,native_2018,2018,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4055,female_p95_p50,0.9511899948120117,12073,4055,Fast food and counter workers,native_2018,2018,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4055,male_top10_share,0.1176063954110232,12073,4055,Fast food and counter workers,native_2018,2018,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4055,female_top10_share,0.09099392918575651,12073,4055,Fast food and counter workers,native_2018,2018,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4055,male_top5_share,0.06069579409818921,12073,4055,Fast food and counter workers,native_2018,2018,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4055,female_top5_share,0.044585421157996165,12073,4055,Fast food and counter workers,native_2018,2018,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5521,raw_variance_ratio,1.389098277787226,4226,5521,Public safety telecommunicators,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5521,residual_variance_ratio,1.3336694559948454,4226,5521,Public safety telecommunicators,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5521,male_p90_p10,1.0540170669555664,4226,5521,Public safety telecommunicators,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5521,female_p90_p10,1.1448960304260254,4226,5521,Public safety telecommunicators,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5521,male_p95_p50,0.6483159065246582,4226,5521,Public safety telecommunicators,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5521,female_p95_p50,0.6728157997131348,4226,5521,Public safety telecommunicators,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5521,male_top10_share,0.12964702429001249,4226,5521,Public safety telecommunicators,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5521,female_top10_share,0.08956864861218845,4226,5521,Public safety telecommunicators,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5521,male_top5_share,0.06034343582593381,4226,5521,Public safety telecommunicators,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5521,female_top5_share,0.045303699706586625,4226,5521,Public safety telecommunicators,native_2018,2018,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9415,raw_variance_ratio,1.1464482894850194,780,9415,Passenger attendants,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9415,residual_variance_ratio,1.1987554090616899,780,9415,Passenger attendants,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9415,male_p90_p10,1.6960868835449219,780,9415,Passenger attendants,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9415,female_p90_p10,1.451983094215393,780,9415,Passenger attendants,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9415,male_p95_p50,0.9896945953369141,780,9415,Passenger attendants,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9415,female_p95_p50,0.9703712463378906,780,9415,Passenger attendants,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9415,male_top10_share,0.18923278831957127,780,9415,Passenger attendants,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9415,female_top10_share,0.055584148224395266,780,9415,Passenger attendants,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9415,male_top5_share,0.07149887898507136,780,9415,Passenger attendants,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9415,female_top5_share,0.040213656785967646,780,9415,Passenger attendants,native_2018,2018,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3960,raw_variance_ratio,1.2462918369815683,1625,3960,Other protective service workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3960,residual_variance_ratio,1.2921808105062944,1625,3960,Other protective service workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3960,male_p90_p10,1.3249633312225342,1625,3960,Other protective service workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3960,female_p90_p10,1.5090985298156738,1625,3960,Other protective service workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3960,male_p95_p50,0.9066982269287109,1625,3960,Other protective service workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3960,female_p95_p50,1.0758061408996582,1625,3960,Other protective service workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3960,male_top10_share,0.11065967205484499,1625,3960,Other protective service workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3960,female_top10_share,0.08298506521156303,1625,3960,Other protective service workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3960,male_top5_share,0.05164505900491627,1625,3960,Other protective service workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3960,female_top5_share,0.049440931098109105,1625,3960,Other protective service workers,native_2018,2018,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3323,raw_variance_ratio,0.671479286394287,9981,3323,Radiologic technologists and technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3323,residual_variance_ratio,0.7348025685144246,9981,3323,Radiologic technologists and technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3323,male_p90_p10,1.3750219345092773,9981,3323,Radiologic technologists and technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3323,female_p90_p10,1.0770766735076904,9981,3323,Radiologic technologists and technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3323,male_p95_p50,1.3862946033477783,9981,3323,Radiologic technologists and technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3323,female_p95_p50,0.816939115524292,9981,3323,Radiologic technologists and technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3323,male_top10_share,0.15183373773337472,9981,3323,Radiologic technologists and technicians,native_2018,2018,29,Healthcare Practitioners and Technical
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3323,female_top10_share,0.07697107819198003,9981,3323,Radiologic technologists and technicians,native_2018,2018,29,Healthcare Practitioners and Technical
